Period;Period Sold;Code-Licensor;Name Licensor;CC;Label;LC;Artist;Title;EAN;ISRC;Label Order-Nr;Provider;Shop;Content;Country;Retail Price;Retail Price Currency;Publ.-%;Publ.-min;Publ.a piece;Publ.-EUR;Income;Share %;Share EUR;Sales;Revenue-EUR;Rev.less Publ.EUR
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;8;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;4;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;5;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;FR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;7;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;4;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;ES;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;7;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;MX;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;AT;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;2;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;8;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;9;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;22;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;2;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;DE;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;HR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;2;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;HR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;NL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;NL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;2;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;NL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;MX;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;2;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;MX;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube (Art Tracks);Subscription;DE;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube (Art Tracks);Subscription;TR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Amazon;Subscription;IN;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001019810;80,00;0,000948660;1;0,000948660;0,000948660
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;iTunes;Cloud;CZ;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000475591;80,00;0,000442410;2;0,000884820;0,000884820
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;CA;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003535936;80,00;0,003289243;1;0,003289243;0,003289243
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003262477;80,00;0,003034862;15;0,045522935;0,045522935
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001938481;80,00;0,001803238;4;0,007212953;0,007212953
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004014329;80,00;0,003734260;9;0,033608336;0,033608336
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001844101;80,00;0,001715443;1;0,001715443;0,001715443
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;NL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002318539;80,00;0,002156780;1;0,002156780;0,002156780
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;TR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000541774;80,00;0,000503976;2;0,001007952;0,001007952
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004484419;80,00;0,004171553;1;0,004171553;0,004171553
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;AppleMusic;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,006434457;80,00;0,005985541;1;0,005985541;0,005985541
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;AppleMusic;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003434708;80,00;0,003195077;1;0,003195077;0,003195077
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;HR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002297776;80,00;0,002137466;1;0,002137466;0,002137466
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001447336;80,00;0,001346359;1;0,001346359;0,001346359
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2022-06;2022-06;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;YouTube;Subscription;ES;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
