Label Name,Catalog,Release Artist,Release Name,Track Artist,Track Title,Mix Name,Format,Sale Type,Qty,Value,Deal,Royalty,ISRC,EAN,Store Name
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Cardso,Prumirim,Original Mix,Stream,Track,3,0.01081294069074,0.95,0.010272293656203,DEBE72300210,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Cardso,Prumirim,Original Mix,Stream,Track,5,0.02100694600981,0.95,0.019956598709319,DEBE72300210,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Ottoscopia,Desconfie de Quem É Louco,Original Mix,Stream,Track,3,0.01081294069074,0.95,0.010272293656203,DEBE72300211,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Ottoscopia,Desconfie de Quem É Louco,Original Mix,Stream,Track,1,7.509648935e-05,0.95,7.13416648825e-05,DEBE72300211,5054287276899,Boomplay
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Maddox,Xama,Original Mix,Stream,Track,1,0.0013999773283,0.95,0.001329978461885,DEBE72300212,5054287276899,Amazon Music Unlimited
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Maddox,Xama,Original Mix,Stream,Track,18,0.04574434665602,0.95,0.043457129323219,DEBE72300212,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Maddox,Xama,Original Mix,Stream,Track,5,0.00045058487958,0.95,0.000428055635601,DEBE72300212,5054287276899,Boomplay
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Maddox,Xama,Original Mix,Stream,Track,550,0.03920849854697,0.95,0.037248073619621,DEBE72300212,5054287276899,Facebook
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Maddox,Xama,Original Mix,Stream,Track,150,0.01262427647161,0.95,0.011993062648029,DEBE72300212,5054287276899,Instagram
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Maddox,Xama,Original Mix,Stream,Track,1,0.0020740616598,0.95,0.00197035857681,DEBE72300212,5054287276899,Pandora
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Maddox,Xama,Original Mix,Stream,Track,2,0.00611044435398,0.95,0.005804922136281,DEBE72300212,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Kurup,Noctu Ginga,Original Mix,Stream,Track,2,0.01247090404863,0.95,0.011847358846199,DEBE72300213,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Kurup,Noctu Ginga,Original Mix,Stream,Track,70,0.11808016985001,0.95,0.11217616135751,DEBE72300213,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Nacho Libre,Outta Space Janueco,Original Mix,Stream,Track,1,0.00360431356358,0.95,0.003424097885401,DEBE72300214,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Nacho Libre,Outta Space Janueco,Original Mix,Stream,Track,9,0.02092199084722,0.95,0.019875891304859,DEBE72300214,5054287276899,Pandora
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Pigmalião,Monstera Deliciosa,Original Mix,Stream,Track,2,0.00520916448556,0.95,0.004948706261282,DEBE72300215,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Pigmalião,Monstera Deliciosa,Original Mix,Stream,Track,300,0.01453213469295,0.95,0.013805527958302,DEBE72300215,5054287276899,Facebook
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Pigmalião,Monstera Deliciosa,Original Mix,Stream,Track,50,0.00657135147589,0.95,0.0062427839020955,DEBE72300215,5054287276899,Instagram
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Pigmalião,Monstera Deliciosa,Original Mix,Stream,Track,2,0.00611044435398,0.95,0.005804922136281,DEBE72300215,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Pigmalião,Monstera Deliciosa,Original Mix,Stream,Track,3,0.01571958441951,0.95,0.014933605198535,DEBE72300215,5054287276899,Tidal
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Pigmalião,Monstera Deliciosa,Original Mix,Stream,Track,1,0.00070575848911,0.95,0.0006704705646545,DEBE72300215,5054287276899,YouTube
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Spaniol,"Perí, O Índio Samurai",Original Mix,Stream,Track,3,0.01198612133727,0.95,0.011386815270407,DEBE72300218,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Spaniol,"Perí, O Índio Samurai",Original Mix,Stream,Track,18,0.02278458785814,0.95,0.021645358465233,DEBE72300218,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Spaniol,"Perí, O Índio Samurai",Original Mix,Stream,Track,1,0.00134720636801,0.95,0.0012798460496095,DEBE72300218,5054287276899,Tidal
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Wolf,Oriente,Original Mix,Stream,Track,1,0.00360431356358,0.95,0.003424097885401,DEBE72300220,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Wolf,Oriente,Original Mix,Stream,Track,8,0.00877266260313,0.95,0.0083340294729735,DEBE72300220,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Psilosamples,Yeye,Original Mix,Stream,Track,1,0.00360431356358,0.95,0.003424097885401,DEBE72300221,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Psilosamples,Yeye,Original Mix,Stream,Track,50,0.0003738326,0.95,0.00035514097,DEBE72300221,5054287276899,Facebook
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Psilosamples,Yeye,Original Mix,Stream,Track,6,0.00994116120617,0.95,0.0094441031458615,DEBE72300221,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Banda de Pau e Corda,Recado,Versão (Ex) Peri-Mental,Stream,Track,1,0.00360431356358,0.95,0.003424097885401,DEBE72300223,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Banda de Pau e Corda,Recado,Versão (Ex) Peri-Mental,Stream,Track,50,0.0009065708,0.95,0.00086124226,DEBE72300223,5054287276899,Facebook
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Banda de Pau e Corda,Recado,Versão (Ex) Peri-Mental,Stream,Track,50,0.00098611110536,0.95,0.000936805550092,DEBE72300223,5054287276899,Instagram
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Spaniol & Burkamina,Peyote,Original Mix,Stream,Track,1,0.00360431356358,0.95,0.003424097885401,DEBE72300224,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Spaniol & Burkamina,Peyote,Original Mix,Stream,Track,26,0.06289046435226,0.95,0.059745941134647,DEBE72300224,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Spaniol & Burkamina,Peyote,Original Mix,Stream,Track,1,0.00134720636801,0.95,0.0012798460496095,DEBE72300224,5054287276899,Tidal
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Helena9999,Acerola na Beira do Mar,Original Mix,Stream,Track,1,0.00360431356358,0.95,0.003424097885401,DEBE72300225,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Helena9999,Acerola na Beira do Mar,Original Mix,Stream,Track,1,0.0028308110203,0.95,0.002689270469285,DEBE72300225,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Brasilwave,Mlk Transante,Original Mix,Stream,Track,1,0.00360431356358,0.95,0.003424097885401,DEBE72300226,5054287276899,Apple Music
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Brasilwave,Mlk Transante,Original Mix,Stream,Track,652,0.0688035317,0.95,0.065363355115,DEBE72300226,5054287276899,Facebook
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Brasilwave,Mlk Transante,Original Mix,Stream,Track,150,0.00295833530142,0.95,0.002810418536349,DEBE72300226,5054287276899,Instagram
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Brasilwave,Mlk Transante,Original Mix,Stream,Track,10,0.01736431414993,0.95,0.016496098442433,DEBE72300226,5054287276899,Spotify
Tropical Twista Records,TTR001,Various Artists,V/A - Tropical Twista Records Vol. 1,Brasilwave,Mlk Transante,Original Mix,Stream,Track,2,0.00411301476407,0.95,0.0039073640258665,DEBE72300226,5054287276899,YouTube
Tropical Twista Records,TTR002,Ibu Selva,Ngo - Bo Sontg - Pa,Ibu Selva,Milonga,Original Mix,Digital Downloads,Track,1,0.63222713465359,0.95,0.60061577792091,US83Z2005182,853565786724,Beatport
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Digital Downloads,Track,1,0.7698600506,0.95,0.73136704807,US83Z2014031,853565815998,iTunes
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Digital Downloads,Track,1,0.57054643858982,0.95,0.54201911666033,US83Z2014034,853565815998,Beatport
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Stream,Track,51,0.25503681168112,0.95,0.24228497109706,US83Z2014031,853565815998,Apple Music
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Stream,Track,5,0.02424102626172,0.95,0.023028974948634,US83Z2014031,853565815998,Deezer
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Stream,Track,250,0.04095561746387,0.95,0.038907836590676,US83Z2014031,853565815998,Facebook
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Stream,Track,50,0.01012488036828,0.95,0.009618636349866,US83Z2014031,853565815998,Instagram
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Stream,Track,4,0.04505847764552,0.95,0.042805553763244,US83Z2014031,853565815998,Qobuz
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Stream,Track,1278,2.619258882076,0.95,2.4882959379722,US83Z2014031,853565815998,Spotify
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Stream,Track,3,0.00782039261885,0.95,0.0074293729879075,US83Z2014031,853565815998,Tidal
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Três Mulheres de Xangô,Original Mix,Stream,Track,175,0.71301655073204,0.95,0.67736572319544,US83Z2014031,853565815998,YouTube
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,1,0.00826526392628,0.95,0.007852000729966,US83Z2014033,853565815998,Amazon Music Unlimited
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,19,0.1036495424305,0.95,0.098467065308975,US83Z2014033,853565815998,Apple Music
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,1,0.07797719282041,0.95,0.074078333179389,US83Z2014033,853565815998,Beatport Link
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,6,0.07896677967668,0.95,0.075018440692846,US83Z2014033,853565815998,Deezer
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,50,0.0009065632,0.95,0.00086123504,US83Z2014033,853565815998,Facebook
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,50,0.00098611176714,0.95,0.000936806178783,US83Z2014033,853565815998,Instagram
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,3,0.03059700314743,0.95,0.029067152990058,US83Z2014033,853565815998,Qobuz
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,1624,3.2890800198916,0.95,3.124626018897,US83Z2014033,853565815998,Spotify
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,3,0.00782039261885,0.95,0.0074293729879075,US83Z2014033,853565815998,Tidal
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Forasteiro,Original Mix,Stream,Track,36,0.17585429528323,0.95,0.16706158051907,US83Z2014033,853565815998,YouTube
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Xotedub para Orfeu,Original Mix,Stream,Track,10,0.11611809730159,0.95,0.11031219243651,US83Z2014035,853565815998,Apple Music
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Xotedub para Orfeu,Original Mix,Stream,Track,5,0.02173829671164,0.95,0.020651381876058,US83Z2014035,853565815998,Deezer
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Xotedub para Orfeu,Original Mix,Stream,Track,2,0.02379861215684,0.95,0.022608681548998,US83Z2014035,853565815998,Qobuz
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Xotedub para Orfeu,Original Mix,Stream,Track,118,0.21542770260211,0.95,0.204656317472,US83Z2014035,853565815998,Spotify
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Xotedub para Orfeu,Original Mix,Stream,Track,9,0.02346117785656,0.95,0.022288118963732,US83Z2014035,853565815998,Tidal
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Xotedub para Orfeu,Original Mix,Stream,Track,19,0.11099673516602,0.95,0.10544689840772,US83Z2014035,853565815998,YouTube
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Macaúba,Original Mix,Stream,Track,16,0.0819040856316,0.95,0.07780888135002,US83Z2014032,853565815998,Apple Music
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Macaúba,Original Mix,Stream,Track,5,0.01714309745751,0.95,0.016285942584634,US83Z2014032,853565815998,Deezer
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Macaúba,Original Mix,Stream,Track,2,0.02379861215684,0.95,0.022608681548998,US83Z2014032,853565815998,Qobuz
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Macaúba,Original Mix,Stream,Track,150,0.30291662998158,0.95,0.2877707984825,US83Z2014032,853565815998,Spotify
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Macaúba,Original Mix,Stream,Track,7,0.01824758277732,0.95,0.017335203638454,US83Z2014032,853565815998,Tidal
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Macaúba,Original Mix,Stream,Track,34,0.20753530324246,0.95,0.19715853808034,US83Z2014032,853565815998,YouTube
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Stream,Track,24,0.1318620661775,0.95,0.12526896286862,US83Z2014034,853565815998,Apple Music
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Stream,Track,7,0.02124193897422,0.95,0.020179842025509,US83Z2014034,853565815998,Deezer
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Stream,Track,200,0.0202718719,0.95,0.019258278305,US83Z2014034,853565815998,Facebook
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Stream,Track,150,0.0216440401935,0.95,0.020561838183825,US83Z2014034,853565815998,Instagram
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Stream,Track,9,0.09081106263028,0.95,0.086270509498766,US83Z2014034,853565815998,Qobuz
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Stream,Track,336,0.71500616684094,0.95,0.67925585849889,US83Z2014034,853565815998,Spotify
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Stream,Track,10,0.02415362632915,0.95,0.022945945012692,US83Z2014034,853565815998,Tidal
Tropical Twista Records,TTR003,Kurup,Macaúba,Kurup,Surf na Mata,Original Mix,Stream,Track,132,0.71557577412197,0.95,0.67979698541587,US83Z2014034,853565815998,YouTube
Tropical Twista Records,TTR004,Cardso,Cardso,Cardso feat. Helena9999,meia luz,Original Mix,Stream,Track,21,0.01838501460695,0.95,0.017465763876602,DEBE72300230,5054287276882,Spotify
Tropical Twista Records,TTR004,Cardso,Cardso,Cardso,braineno,Original Mix,Stream,Track,1,0.0003827111,0.95,0.000363575545,DEBE72300231,5054287276882,iTunes
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Kid From Amazon,Swim,Original Mix,Stream,Track,2,0.00720862712716,0.95,0.006848195770802,DEBE72300232,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Kid From Amazon,Swim,Original Mix,Stream,Track,1,0.00662897610794,0.95,0.006297527302543,DEBE72300232,5054287276875,Deezer
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Kid From Amazon,Swim,Original Mix,Stream,Track,1,0.00432157921985,0.95,0.0041055002588575,DEBE72300232,5054287276875,Spotify
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Jason Hou,Gaia,Original Mix,Stream,Track,11,0.03964744919937,0.95,0.037665076739401,DEBE72300233,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Jason Hou,Gaia,Original Mix,Stream,Track,5,0.00850823925169,0.95,0.0080828272891055,DEBE72300233,5054287276875,Spotify
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,R.A.H & Intr3pico,Afrikatu,Original Mix,Stream,Track,2,0.00720862712716,0.95,0.006848195770802,DEBE72300234,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,R.A.H & Intr3pico,Afrikatu,Original Mix,Stream,Track,2,0.00774273130706,0.95,0.007355594741707,DEBE72300234,5054287276875,Spotify
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Dj Tide,El Niño,Original Mix,Stream,Track,1,0.00432157921985,0.95,0.0041055002588575,DEBE72300238,5054287276875,Spotify
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Nacho Libre,Cumbia Para Exu,Original Mix,Stream,Track,3,0.00853386811191,0.95,0.0081071747063145,DEBE72300239,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Ibu Selva,AlRitu,Original Mix,Stream,Track,4,0.0170678418408,0.95,0.01621444974876,DEBE72300240,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Projeto Mujique,BemTeVi,Original Mix,Stream,Track,2,0.00720862712716,0.95,0.006848195770802,DEBE72300243,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Projeto Mujique,BemTeVi,Original Mix,Stream,Track,1,0.00099768535271,0.95,0.0009478010850745,DEBE72300243,5054287276875,Spotify
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,DJ FoiMAo,Sambacipó,Original Mix,Stream,Track,2,0.00720862712716,0.95,0.006848195770802,DEBE72300244,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,DJ FoiMAo,Sambacipó,Original Mix,Stream,Track,1,0.00432157921985,0.95,0.0041055002588575,DEBE72300244,5054287276875,Spotify
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,SidiRum & Jin Yerei,Mono,Original Mix,Stream,Track,2,0.00720862712716,0.95,0.006848195770802,DEBE72300245,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,SidiRum & Jin Yerei,Mono,Original Mix,Stream,Track,1,7.509797848e-05,0.95,7.1343079556e-05,DEBE72300245,5054287276875,Boomplay
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,SidiRum & Jin Yerei,Mono,Original Mix,Stream,Track,800,0.0764475013,0.95,0.072625126235,DEBE72300245,5054287276875,Facebook
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,SidiRum & Jin Yerei,Mono,Original Mix,Stream,Track,400,0.06340237440425,0.95,0.060232255684038,DEBE72300245,5054287276875,Instagram
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,SidiRum & Jin Yerei,Mono,Original Mix,Stream,Track,241,0.34457605235889,0.95,0.32734724974095,DEBE72300245,5054287276875,YouTube
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Allejandro Luara,Briza,Original Mix,Stream,Track,1,0.00360431356358,0.95,0.003424097885401,DEBE72300246,5054287276875,Apple Music
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Allejandro Luara,Briza,Original Mix,Stream,Track,50,0.0009065632,0.95,0.00086123504,DEBE72300246,5054287276875,Facebook
Tropical Twista Records,TTR005,Various Artists,V/A - Tropical Twista Records Vol. 2,Allejandro Luara,Briza,Original Mix,Stream,Track,50,0.00098611176714,0.95,0.000936806178783,DEBE72300246,5054287276875,Instagram
Tropical Twista Records,TTR006,Leónidas Ghione,Narowé,Leónidas Ghione,Cambio Corazon,Original Mix,Stream,Track,1,0.0003827111,0.95,0.000363575545,DEBE72300248,5054287276868,iTunes
Tropical Twista Records,TTR006,Leónidas Ghione,Narowé,Leónidas Ghione,Cambio Corazon,Original Mix,Stream,Track,1,0.0050660148962,0.95,0.00481271415139,DEBE72300248,5054287276868,Tidal
Tropical Twista Records,TTR012,Panther Panther!,Midnight Ritual,Panther Panther!,This Love,Original Mix,Stream,Track,1,0.00170813250337,0.95,0.0016227258782015,DEBE72300251,5054287276851,Spotify
Tropical Twista Records,TTR012,Panther Panther!,Midnight Ritual,Panther Panther! feat. Señor Chancho,Be,Original Mix,Stream,Track,1,0.0003827111,0.95,0.000363575545,DEBE72300252,5054287276851,iTunes
Tropical Twista Records,TTR012,Panther Panther!,Midnight Ritual,Panther Panther! feat. Señor Chancho,Be,Original Mix,Stream,Track,2,0.00182965635809,0.95,0.0017381735401855,DEBE72300252,5054287276851,Spotify
Tropical Twista Records,TTR012,Panther Panther!,Midnight Ritual,Panther Panther!,Midnight Ritual,Original Mix,Stream,Track,1,0.00957051381537,0.95,0.0090919881246015,DEBE72300253,5054287276851,Apple Music
Tropical Twista Records,TTR012,Panther Panther!,Midnight Ritual,Panther Panther!,Midnight Ritual,Original Mix,Stream,Track,1,0.00431877083688,0.95,0.004102832295036,DEBE72300253,5054287276851,Spotify
Tropical Twista Records,TTR012,Panther Panther!,Midnight Ritual,Panther Panther!,Thinking of Me,Original Mix,Stream,Track,2,0.00864035005673,0.95,0.0082083325538935,DEBE72300254,5054287276851,Spotify
Tropical Twista Records,TTR013,Various Artists,V/A - Entre Tiempo y Espacio,Barda,Piedra de Aguila,Original Mix,Stream,Track,2,0.00589119547299,0.95,0.0055966356993405,DEBE72300255,5054287276844,Spotify
Tropical Twista Records,TTR013,Various Artists,V/A - Entre Tiempo y Espacio,Barda,Piedra de Aguila,Original Mix,Stream,Track,1,0.00398251587613,0.95,0.0037833900823235,DEBE72300255,5054287276844,Tidal
Tropical Twista Records,TTR013,Various Artists,V/A - Entre Tiempo y Espacio,Guazú,Achachairú,Original Mix,Stream,Track,400,0.04441719948782,0.95,0.042196339513429,DEBE72300256,5054287276844,Facebook
Tropical Twista Records,TTR013,Various Artists,V/A - Entre Tiempo y Espacio,Guazú,Achachairú,Original Mix,Stream,Track,150,0.02088882557941,0.95,0.019844384300439,DEBE72300256,5054287276844,Instagram
Tropical Twista Records,TTR013,Various Artists,V/A - Entre Tiempo y Espacio,Guazú,Achachairú,Original Mix,Stream,Track,9,0.02589158657476,0.95,0.024597007246022,DEBE72300256,5054287276844,Spotify
Tropical Twista Records,TTR013,Various Artists,V/A - Entre Tiempo y Espacio,Guazú,Achachairú,Original Mix,Stream,Track,1,0.00398251587613,0.95,0.0037833900823235,DEBE72300256,5054287276844,Tidal
