Period;Period Sold;Code-Licensor;Name Licensor;CC;Label;LC;Artist;Title;EAN;ISRC;Label Order-Nr;Provider;Shop;Content;Country;Retail Price;Retail Price Currency;Publ.-%;Publ.-min;Publ.a piece;Publ.-EUR;Income;Share %;Share EUR;Sales;Revenue-EUR;Rev.less Publ.EUR
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000274660;80,00;0,000219728;1;0,000219728;0,000219728
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002934217;80,00;0,002347374;10;0,023473736;0,023473736
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003569466;80,00;0,002855573;11;0,031411301;0,031411301
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IT;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000374236;80,00;0,000299389;1;0,000299389;0,000299389
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IT;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001996661;80,00;0,001597329;3;0,004791986;0,004791986
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;IT;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002460382;80,00;0,001968306;5;0,009841528;0,009841528
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;TR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000471000;80,00;0,000376800;4;0,001507200;0,001507200
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;TR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000883182;80,00;0,000706546;2;0,001413091;0,001413091
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;AR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000579499;80,00;0,000463599;1;0,000463599;0,000463599
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000164896;80,00;0,000131917;1;0,000131917;0,000131917
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002254044;80,00;0,001803235;6;0,010819411;0,010819411
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004249133;80,00;0,003399306;1;0,003399306;0,003399306
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;pandora Merlin;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002533194;80,00;0,002026555;1;0,002026555;0,002026555
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Amazon Unlimited;Subscription;GB;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,013735278;80,00;0,010988222;1;0,010988222;0,010988222
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;Amazon Unlimited;Subscription;IT;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,010951240;80,00;0,008760992;1;0,008760992;0,008760992
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;You Tube Music/Sound Rec;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002844035;80,00;0,002275228;6;0,013651368;0,013651368
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;You Tube Music/Sound Rec;Subscription;MX;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000307219;80,00;0,000245775;2;0,000491550;0,000491550
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;You Tube Red/Sound Recor;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000821205;80,00;0,000656964;1;0,000656964;0,000656964
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye feat. Shaman Shaman";"Contraa";0844216054460;DEBE72100448;TTR069;Zebralution;You Tube Red/Art Track;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004514430;80,00;0,003611544;1;0,003611544;0,003611544
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;JP;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004060577;80,00;0,003248462;3;0,009745385;0,009745385
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002116621;80,00;0,001693297;2;0,003386594;0,003386594
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004130061;80,00;0,003304049;2;0,006608098;0,006608098
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;DE;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004273977;80,00;0,003419182;1;0,003419182;0,003419182
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003431046;80,00;0,002744837;9;0,024703531;0,024703531
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Boomplay;Subscription;NG;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000219959;80,00;0,000175967;1;0,000175967;0,000175967
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;AppleMusic;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;2;0,000000000;0,000000000
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000274660;80,00;0,000219728;1;0,000219728;0,000219728
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003569466;80,00;0,002855573;4;0,011422291;0,011422291
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;IT;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000374236;80,00;0,000299389;1;0,000299389;0,000299389
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;GB;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,006136152;80,00;0,004908922;1;0,004908922;0,004908922
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;AR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000579499;80,00;0,000463599;1;0,000463599;0,000463599
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;JP;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004194897;80,00;0,003355918;2;0,006711835;0,006711835
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002254044;80,00;0,001803235;2;0,003606470;0,003606470
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;pandora Merlin;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002533194;80,00;0,002026555;1;0,002026555;0,002026555
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Amazon Unlimited;Subscription;GB;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,010640984;80,00;0,008512787;1;0,008512787;0,008512787
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;You Tube Music/Sound Rec;Subscription;AT;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000027129;80,00;0,000021703;1;0,000021703;0,000021703
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;You Tube Red/Sound Recor;Subscription;GB;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001259670;80,00;0,001007736;1;0,001007736;0,001007736
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Kibutz Jungle";0844216054460;DEBE72100449;TTR069;Zebralution;Beatport;Subscription;JP;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,054330374;80,00;0,043464299;2;0,086928598;0,086928598
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Spotify;Subscription;JP;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004060577;80,00;0,003248462;1;0,003248462;0,003248462
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002116621;80,00;0,001693297;2;0,003386594;0,003386594
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003431046;80,00;0,002744837;6;0,016469021;0,016469021
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Amazon Unlimited;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001449839;80,00;0,001159871;1;0,001159871;0,001159871
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;AppleMusic;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000000000;80,00;0,000000000;1;0,000000000;0,000000000
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003569466;80,00;0,002855573;3;0,008566718;0,008566718
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Spotify;Subscription;AR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000579499;80,00;0,000463599;1;0,000463599;0,000463599
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002254044;80,00;0,001803235;3;0,005409706;0,005409706
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Amazon Unlimited;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,010007043;80,00;0,008005634;1;0,008005634;0,008005634
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;You Tube Music/Sound Rec;Subscription;CO;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000027129;80,00;0,000021703;1;0,000021703;0,000021703
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Calamara";0844216054460;DEBE72100450;TTR069;Zebralution;Beatport;Subscription;DK;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,054283818;80,00;0,043427054;1;0,043427054;0,043427054
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;You Tube Music/Art Track;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002148115;80,00;0,001718492;1;0,001718492;0,001718492
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;You Tube Music/Art Track;Subscription;EC;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000475587;80,00;0,000380470;1;0,000380470;0,000380470
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;beatport;Subscription;GB;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,044697857;80,00;0,035758286;1;0,035758286;0,035758286
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002116621;80,00;0,001693297;2;0,003386594;0,003386594
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003431046;80,00;0,002744837;6;0,016469021;0,016469021
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;YouTube Red/Sound Record;Subscription;SE;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001596381;80,00;0,001277105;1;0,001277105;0,001277105
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;You Tube Music/Art Track;Subscription;GR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001424790;80,00;0,001139832;1;0,001139832;0,001139832
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003569466;80,00;0,002855573;3;0,008566718;0,008566718
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;GB;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,006136152;80,00;0,004908922;1;0,004908922;0,004908922
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;AR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000579499;80,00;0,000463599;1;0,000463599;0,000463599
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;BR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001747620;80,00;0,001398096;1;0,001398096;0,001398096
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002254044;80,00;0,001803235;2;0,003606470;0,003606470
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004249133;80,00;0,003399306;3;0,010197919;0,010197919
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001948034;80,00;0,001558427;1;0,001558427;0,001558427
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;pandora Merlin;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003841365;80,00;0,003073092;1;0,003073092;0,003073092
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;pandora Merlin;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002533194;80,00;0,002026555;6;0,012159331;0,012159331
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;TikTok;Subscription;ZA;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,001639322;80,00;0,001311458;2;0,002622915;0,002622915
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;Amazon Unlimited;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002890665;80,00;0,002312532;1;0,002312532;0,002312532
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;You Tube Music/Art Track;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,004253404;80,00;0,003402723;1;0,003402723;0,003402723
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;You Tube Red/Sound Recor;Subscription;KR;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000483925;80,00;0,000387140;1;0,000387140;0,000387140
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;You Tube Red/Sound Recor;Subscription;AW;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000595374;80,00;0,000476299;1;0,000476299;0,000476299
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;You Tube Red/Sound Recor;Subscription;UA;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,000065257;80,00;0,000052206;1;0,000052206;0,000052206
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Cubia";0844216054460;DEBE72100451;TTR069;Zebralution;AppleMusic;Subscription;CA;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,005356065;80,00;0,004284852;1;0,004284852;0,004284852
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Contraa";0844216054460;DEBE72100452;TTR069;Zebralution;Spotify;Subscription;US;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002116621;80,00;0,001693297;1;0,001693297;0,001693297
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Contraa";0844216054460;DEBE72100452;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,002818598;80,00;0,002254878;1;0,002254878;0,002254878
2021-09;2021-09;1027;Tropical Twista Records;0;Tropical Twista Records;99999;"Dos Kanye";"Contraa";0844216054460;DEBE72100452;TTR069;Zebralution;Spotify;Subscription;IL;0,000000000;EUR;0,00;0,000000000;0,000000000;0,000000000;0,003431046;80,00;0,002744837;3;0,008234510;0,008234510
